date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:51	3715/3715	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:50%20GMT	https://html.cleanui.cloud/vendors/peity/jquery.peity.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/peity/jquery.peity.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:51	40352/40352	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:49%20GMT	https://html.cleanui.cloud/vendors/chartist/dist/chartist.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/chartist/dist/chartist.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:51	208942/208942	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:49%20GMT	https://html.cleanui.cloud/vendors/c3/c3.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/c3/c3.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:51	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2030%20Aug%202020%2008:10:49%20GMT	https://cdn.datatables.net/v/bs4/dt-1.10.18/fc-3.2.5/r-2.2.2/datatables.min.js	/home/team-neha/websites/clean-UI-pro/cdn.datatables.net/v/bs4/dt-1.10.18/fc-3.2.5/r-2.2.2/datatables.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:52	4976/4976	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Aug%202020%2008:10:51%20GMT	https://html.cleanui.cloud/vendors/owl.carousel/dist/assets/owl.video.play.png	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/owl.carousel/dist/assets/owl.video.play.png	(from https://html.cleanui.cloud/vendors/owl.carousel/dist/assets/owl.carousel.min.css)
13:40:53	3761/3761	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:52%20GMT	https://html.cleanui.cloud/vendors/jquery-countTo/jquery.countTo.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-countTo/jquery.countTo.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:53	11565/11565	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:52%20GMT	https://html.cleanui.cloud/vendors/nprogress/nprogress.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/nprogress/nprogress.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:53	3771/3771	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:52%20GMT	https://html.cleanui.cloud/vendors/chartist-plugin-tooltips-updated/dist/chartist-plugin-tooltip.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/chartist-plugin-tooltips-updated/dist/chartist-plugin-tooltip.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:54	13857/13857	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:52%20GMT	https://html.cleanui.cloud/vendors/jquery-steps/build/jquery.steps.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/jquery-steps/build/jquery.steps.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:55	10515/10515	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:53%20GMT	https://html.cleanui.cloud/vendors/dropify/dist/js/dropify.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/dropify/dist/js/dropify.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:55	4510/4510	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:54%20GMT	https://html.cleanui.cloud/vendors/d3-dsv/dist/d3-dsv.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/d3-dsv/dist/d3-dsv.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
